Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
539468,,TFSL,Typhoon Financial Services Ltd,Active,X ,10.00,INE761R01013,Finance (including NBFCs),Equity
539469,,PANORAMA,Panorama Studios International Ltd,Active,XT,10.00,INE258R01010,Movies & Entertainment,Equity
539470,,SHREEGANES,Shree Ganesh Biotech (India) Ltd,Active,X ,10.00,INE051N01018,Biotechnology,Equity
539479,,GTV,GTV Engineering Ltd,Active,X ,10.00,INE910R01016,Industrial Machinery,Equity
539480,,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Active,B ,10.00,INF767K01OS7, ,Equity
539481,,PARIKSHA,Pariksha Fin- Invest- Lease Ltd,Active,XT,10.00,INE270F01010,Finance (including NBFCs),Equity
539487,,LICNETFSEN,LIC MF EXCHANGE TRADED FUND- SENSEX,Active,B ,10.00,INF767K01OT5, ,Equity
539488,,TFLL,Tirupati Finlease Ltd,Active,XT,10.00,INE027S01017,Investment Companies,Equity
539492,,GARBIFIN,Garbi Finvest Ltd,Active,XT,10.00,INE721C01019,Finance (including NBFCs),Equity
539493,,ADHARSHILA,Adharshila Capital Services Ltd,Active,XT,10.00,INE269F01012,Finance (including NBFCs),Equity
539494,,SMARTFIN,Smart Finsec Ltd,Active,XT,10.00,INE766D01012,Finance (including NBFCs),Equity
539495,,RAJKOTINV,Rajkot Investment Trust Ltd,Active,Z ,10.00,INE176R01014,Finance (including NBFCs),Equity
539506,,ADCON,Adcon Capital Services Ltd,Active,XT,10.00,INE805Q01010,Finance (including NBFCs),Equity
539515,,QUINT,Quint Digital Media Ltd,Active,XT,10.00,INE641R01017,Publishing,Equity
539516,,HDFCNIFETF,HDFC Nifty ETF,Active,B ,76.13,INF179KC1965, ,Equity
539517,,SXETF,HDFC Sensex ETF - Open Ended Traded Fund,Active,B ,250.36,INF179KC1973, ,Equity
539518,,UDAYJEW,Uday Jewellery Industries Ltd,Active,X ,10.00,INE551B01012,Distributors,Equity
539519,,MAYUKH,Mayukh Dealtrade Ltd,Active,X ,10.00,INE280E01012,Distributors,Equity
539521,,NAVIGANT,Navigant Corporate Advisors Ltd,Active,M ,10.00,INE364T01012,Other Financial Services,Equity
539522,,GROVY,Grovy India Ltd,Active,XT,10.00,INE343C01012,Real Estate Investment,Equity
539523,,ALKEM,Alkem Laboratories Ltd,Active,A ,2.00,INE540L01014,Pharmaceuticals,Equity
539524,,LALPATHLAB,Dr. Lal PathLabs Ltd,Active,A ,10.00,INE600L01024,Healthcare Services,Equity
539525,,NAVKETAN,Navketan Merchants Ltd,Active,XT,10.00,INE365G01016,Distributors,Equity
539526,,SCTL,Suncare Traders Ltd,Active,B ,2.00,INE452S01025,Distributors,Equity
539527,,CREATIVE,Creative Castings Ltd,Active,X ,10.00,INE146E01015,Other Industrial Products,Equity
539528,,AAYUSH,Aayush Food and Herbs Ltd,Active,X ,10.00,INE430R01015,Packaged Foods,Equity
539533,,ELITECON,Elitecon International Ltd,Active,XT,10.00,INE669R01018,Comm.Trading  & Distribution,Equity
539542,,LUXIND,Lux Industries Ltd,Active,A ,2.00,INE150G01020,Other Apparels & Accessories,Equity
539543,,VALLEY,Valley Magnesite Company Ltd,Active,X ,10.00,INE834E01016,Investment Companies,Equity
539544,,ABHIINFRA,Abhishek Infraventures Ltd,Active,X ,10.00,INE281P01016,Realty,Equity
539546,,BNL,Beekay Niryat Ltd,Active,X ,10.00,INE679E01015,Comm.Trading  & Distribution,Equity
539551,,NH,Narayana Hrudayalaya Ltd,Active,A ,10.00,INE410P01011,Healthcare Facilities,Equity
539552,,FMEC,F Mec International Financial Services Ltd,Active,XT,10.00,INE108T01013,Finance (including NBFCs),Equity
539559,,DDIL,Deep Diamond India Ltd,Active,XT,10.00,INE005G01018,Other Apparels & Accessories,Equity
539560,,ABHIJIT,Abhijit Trading Company Ltd,Active,XT,10.00,INE994N01019,Other Food Products,Equity
539561,,REMLIFE,Remedium Lifecare Ltd,Active,XT,10.00,INE549S01010,Comm.Trading  & Distribution,Equity
539562,,AARNAV,Aarnav Fashions Ltd,Active,XT,10.00,INE750R01016,Other Financial Services,Equity
539570,,ACEWIN,Acewin Agriteck Ltd,Active,M ,10.00,INE742R01013,Other Food Products,Equity
539574,,SCL,Sunshine Capital Ltd,Active,X ,10.00,INE974F01017,Finance (including NBFCs),Equity
539584,,SIPTL,Sharanam Infraproject and Trading Ltd,Active,XT,1.00,INE104S01022,Comm.Trading  & Distribution,Equity
539594,,MISHTANN,Mishtann Foods Ltd,Active,X ,1.00,INE094S01041,Other Agricultural Products,Equity
539596,,DELTA,Delta Industrial Resources Ltd,Active,X ,10.00,INE681Q01015,Other Financial Services,Equity
539597,,JSLHISAR,Jindal Stainless (Hisar) Ltd,Active,A ,2.00,INE455T01018,Iron & Steel Products,Equity
539598,,ORACLECR,Oracle Credit Ltd,Active,X ,10.00,INE727C01016,Finance (including NBFCs),Equity
539599,,KEL,Kotia Enterprises Ltd,Active,X ,10.00,INE079C01012,Distributors,Equity
539600,,CHAMAK,Chamak Holdings Ltd,Active,X ,10.00,INE049R01013,Comm.Trading  & Distribution,Equity
539607,,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,Active,XT,2.00,INE373T01039,IT Software Products,Equity
539620,,AINFRA,A Infrastructure Ltd,Active,X ,5.00,INE534E01020,Cement & Cement Products,Equity
539621,,BCLENTERPR,BCL Enterprises Ltd,Active,XT,10.00,INE368E01015,Finance (including NBFCs),Equity
539632,,AARCOM,AAR Commercial Company Ltd,Active,XT,10.00,INE184K01013,Distributors,Equity
539636,,PRECAM,Precision Camshafts Ltd,Active,B ,10.00,INE484I01029,Auto Parts & Equipment,Equity
539637,,BVL,Blueblood Ventures Ltd,Active,M ,10.00,INE562S01013,Other Financial Services,Equity
539658,,TEAMLEASE,TeamLease Services Ltd,Active,A ,10.00,INE985S01024,Sp.Consumer Services,Equity
539659,,VIDLI,Vidli Restaurants Ltd,Active,M ,10.00,INE564S01019,Restaurants,Equity
539660,,BESTAGRO,Best Agrolife Ltd,Active,B ,10.00,INE052T01013,Agrochemicals,Equity
539661,,ACEMEN,Ace Men Engg Works Ltd,Active,XT,10.00,INE023R01018,Distributors,Equity
539662,,BFLAFL,BFL Asset Finvest Ltd,Active,X ,10.00,INE948Q01018,Finance (including NBFCs),Equity
539669,,RGF,RGF Capital Markets Ltd,Active,X ,1.00,INE684D01025,Finance (including NBFCs),Equity
539673,,RCL,Radhagobind Commercial Ltd,Active,XT,10.00,INE792P01012,Distributors,Equity
539678,,QUICKHEAL,Quick Heal Technologies Ltd,Active,A ,10.00,INE306L01010,IT Software Products,Equity
539679,,KAPILRAJ,Kapil Raj Finance Ltd,Active,X ,10.00,INE332Q01015,Finance (including NBFCs),Equity
539680,,GANGAPHARM,Ganga Pharmaceuticals Ltd,Active,M ,10.00,INE615T01017,Pharmaceuticals,Equity
539681,,DAL,Dynamic Archistructures Ltd,Active,XT,10.00,INE874E01012,Finance (including NBFCs),Equity
539682,,SESL,Sylph Education Solutions Ltd,Active,M ,10.00,INE622Q01019,Education,Equity
539683,,SHIVKAMAL,Shivkamal Impex Ltd,Active,XT,10.00,INE429R01017,Finance (including NBFCs),Equity
539686,,KPEL,K.P. Energy Ltd,Active,B ,10.00,INE127T01013,Electric Utilities,Equity
539692,,IFINSER,Interactive Financial Services Ltd,Active,X ,10.00,INE064T01018,Finance (including NBFCs),Equity
539697,,HILIKS,Hiliks Technologies Ltd,Active,XT,10.00,INE966Q01010,Real Estate Investment,Equity
539724,,HYPERSOFT,Hypersoft Technologies Ltd,Active,X ,10.00,INE039D01014,IT Consulting & Software,Equity
539725,,GOKULAGRO,Gokul Agro Resources Ltd,Active,B ,2.00,INE314T01025,Edible Oils,Equity
539730,,FREDUN,Fredun Pharmaceuticals Ltd,Active,XT,10.00,INE194R01017,Pharmaceuticals,Equity
539742,,SIMBHALS,Simbhaoli Sugars Ltd,Active,B ,10.00,INE748T01016,Sugar,Equity
539760,,RELICAB,Relicab Cable Manufacturing Ltd,Active,M ,10.00,INE773T01014,Other Elect.Equip./ Prod.,Equity
539762,,MODCL,Modern Converters Ltd,Active,XT,10.00,INE250S01015,Other Agricultural Products,Equity
539767,,MNIL,Mega Nirman and Industries Ltd,Active,X ,10.00,INE216Q01010,Realty,Equity
539770,,DARJEELING,Darjeeling Ropeway Company Ltd,Active,XT,10.00,INE830S01014,Other Financial Services,Equity
539773,,ADVIKCA,Advik Capital Ltd,Active,XT,1.00,INE178T01024,Finance (including NBFCs),Equity
539784,,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,Active,B ,10.00,INF767K01PC8, ,Equity
539785,,PDMJEPAPER,Pudumjee Paper Products Ltd,Active,B ,1.00,INE865T01018,Paper & Paper Products,Equity
539787,,HCG,HealthCare Global Enterprises Ltd,Active,A ,10.00,INE075I01017,Healthcare Facilities,Equity
539788,,KDML,Khemani Distributors & Marketing Ltd,Active,M ,5.00,INE030U01025,Distributors,Equity
539798,,UMIYA,Umiya Tubes Ltd,Active,X ,10.00,INE173U01015,Iron & Steel Products,Equity
539799,,BHARATWIRE,Bharat Wire Ropes Ltd,Active,T ,10.00,INE316L01019,Iron & Steel Products,Equity
539800,,CHDCHEM,CHD Chemicals Ltd,Active,B ,10.00,INE043U01010,Comm.Trading  & Distribution,Equity
539807,,INFIBEAM,Infibeam Avenues Ltd,Active,A ,1.00,INE483S01020,Internet Software & Services,Equity
539814,,RADHEY,Radhey Trade Holding Ltd,Active,X ,10.00,INE204S01012,Comm.Trading  & Distribution,Equity
539819,,MUDRA,Mudra Financial Services Ltd,Active,X ,10.00,INE967S01014,Other Financial Services,Equity
539833,,SICLTD,Shivom Investment & Consultancy Ltd,Active,X ,10.00,INE074G01014,Finance (including NBFCs),Equity
539834,,BALGOPAL,Balgopal Commercial Ltd,Active,XT,10.00,INE119R01014,Comm.Trading  & Distribution,Equity
539835,,SUPERIOR,Superior Finlease Ltd,Active,X ,10.00,INE574R01010,Finance (including NBFCs),Equity
539837,,RPEL,Raghav Productivity Enhancers Ltd,Active,T ,10.00,INE912T01018,Other Industrial Goods,Equity
539839,,FRANKLIN,Franklin Leasing and Finance Ltd,Active,M ,10.00,INE399S01010,Finance (including NBFCs),Equity
539841,,LANCER,Lancer Container Lines Ltd,Active,B ,10.00,INE359U01010,Transportation - Logistics,Equity
539843,,NINSYS,NINtec Systems Ltd,Active,M ,10.00,INE395U01014,IT Consulting & Software,Equity
539844,,EQUITAS,Equitas Holdings Ltd,Active,A ,10.00,INE988K01017,Holding Companies,Equity
539854,,HALDER,Halder Venture Ltd,Active,X ,10.00,INE115S01010,Other Agricultural Products,Equity
539861,,SKIL,SKIL Infrastructure Ltd,Active,T ,10.00,INE429F01012,Construction & Engineering,Equity
539871,,THYROCARE,Thyrocare Technologies Ltd,Active,A ,10.00,INE594H01019,Healthcare Services,Equity
539872,,BAJAJHCARE,Bajaj Healthcare Ltd,Active,B ,10.00,INE411U01019,Pharmaceuticals,Equity
539874,,UJJIVAN,Ujjivan Financial Services Ltd,Active,A ,10.00,INE334L01012,Finance (including NBFCs),Equity
539875,,RSDFIN,RSD Finance Ltd,Active,X ,5.00,INE616F01022,Investment Companies,Equity
539876,,CROMPTON,Crompton Greaves Consumer Electricals Ltd,Active,A ,2.00,INE299U01018,Household Appliances,Equity
539883,,PILANIINVS,Pilani Investment and Industries Corporation Ltd,Active,A ,10.00,INE417C01014,Holding Companies,Equity
539884,,DARSHANORNA,Darshan Orna Ltd,Active,B ,10.00,INE671T01010,Other Apparels & Accessories,Equity
539889,,PARAGMILK,Parag Milk Foods Ltd,Active,A ,10.00,INE883N01014,Packaged Foods,Equity
539894,,MADHAVIPL,Madhav Infra Projects Ltd,Active,X ,1.00,INE631R01026,Construction & Engineering,Equity
539895,,SAGL,Shalimar Agencies Ltd,Active,X ,10.00,INE631E01016,Other Financial Services,Equity
539909,,LATENT,Latent Light Finance Ltd,Active,XT,10.00,INE515K01018,Finance (including NBFCs),Equity
539910,,KOCL,Kome-On Communication Ltd,Active,X ,10.00,INE833C01012,Movies & Entertainment,Equity
539911,,SNIM,Svarnim Trade Udyog Ltd,Active,X ,1.00,INE730R01034,Comm.Trading  & Distribution,Equity
539917,,NAGARFERT,Nagarjuna Fertilizers and Chemicals Ltd,Active,B ,1.00,INE454M01024,Fertilizers,Equity
539921,,SEIL,Shanti Educational Initiatives Ltd,Active,T ,10.00,INE440T01010,Education,Equity
539922,,RGIL,Rotographics (India) Ltd,Active,X ,10.00,INE364S01014,Comm.Trading  & Distribution,Equity
539927,,LIKHAMI,Likhami Consulting Ltd,Active,XT,10.00,INE920T01011,Consulting Services,Equity
539938,,MIL,Medico Intercontinental Ltd,Active,XT,10.00,INE858Q01019,Other Financial Services,Equity
539939,,YASHCHEM,Yash Chemex Ltd,Active,B ,10.00,INE571U01010,Specialty Chemicals,Equity
539940,,MAXVIL,Max Ventures and Industries Ltd,Active,B ,10.00,INE154U01015,Holding Companies,Equity
539945,,ICICINV20,ICICI Prudential NV20 ETF,Active,B ,10.00,INF109KB1WY5, ,Equity
539946,,BAZELINTER,Bazel International Ltd,Active,XT,10.00,INE217E01014,Finance (including NBFCs),Equity
539947,,JLL,Jindal Leasefin Ltd,Active,XT,10.00,INE919T01013,Investment Companies,Equity
539956,,TAALENT,TAAL Enterprises Ltd,Active,X ,10.00,INE524T01011,Airlines,Equity
539957,,MGL,Mahanagar Gas Ltd,Active,A ,10.00,INE002S01010,Utilities:Non-Elec.,Equity
539963,,ZEAL,Zeal Aqua Ltd,Active,B ,10.00,INE819S01017,Other Food Products,Equity
539978,,QUESS,Quess Corp Ltd,Active,A ,10.00,INE615P01015,Diversified,Equity
539979,,DIGJAMLTD,Digjam Ltd,Active,Z ,10.00,INE731U01010,Textiles,Equity
539980,,ICICIMCAP,ICICI Prudential Midcap Select ETF,Active,B ,10.00,INF109KB1XT3, ,Equity
539982,,ASYL,Advance Syntex Ltd,Active,T ,10.00,INE184U01012,Containers & Packaging,Equity
539984,,HUIL,Hindusthan Urban Infrastructure Ltd,Active,XT,10.00,INE799B01017,Electronic Components,Equity
539985,,TITAANIUM,Titaanium Ten Enterprise Ltd,Active,M ,10.00,INE120V01014,Textiles,Equity
539986,,COMSYN,Commercial Syn Bags Ltd,Active,T ,10.00,INE073V01015,Containers & Packaging,Equity
539991,,CFEL,Confidence Futuristic Energetech Ltd,Active,X ,10.00,INE700F01016,Comm.Trading  & Distribution,Equity
539992,,LLOYDSTEEL,Lloyds Steels Industries Ltd,Active,B ,1.00,INE093R01011,Industrial Machinery,Equity
539997,,KPL,Kwality Pharmaceuticals Ltd,Active,M ,10.00,INE552U01010,Pharmaceuticals,Equity
540005,,LTI,Larsen & Toubro Infotech Ltd,Active,A ,1.00,INE214T01019,IT Consulting & Software,Equity
540006,,EASTWEST,East West Holdings Ltd,Active,XT,10.00,INE595R01015,Transportation - Logistics,Equity
540008,,BSLSENETFG,BIRLA SUN LIFE SENSEX ETF,Active,B ,10.00,INF209KB1119, ,Equity
540023,,COLORCHIPS,Colorchips New Media Ltd,Active,X ,10.00,INE621I01026,Broadcasting & Cable TV,Equity
540025,,ADVENZYMES,Advanced Enzyme Technologies Ltd,Active,A ,2.00,INE837H01020,Other Agricultural Products,Equity
540026,,LAHL,Ladam Affordable Housing Ltd,Active,XT,5.00,INE213U01019,Realty,Equity
540027,,PTIL,Prabhat Technologies (India) Ltd,Active,B ,10.00,INE171P01019,Specialty Retail,Equity
540047,,DBL,Dilip Buildcon Ltd,Active,A ,10.00,INE917M01012,Roads & Highways,Equity
540048,,SPAL,S.P. Apparels Ltd,Active,B ,10.00,INE212I01016,Other Apparels & Accessories,Equity
540061,,BIGBLOC,Bigbloc Construction Ltd,Active,B ,10.00,INE412U01017,Cement & Cement Products,Equity
540062,,GOLDENCREST,Golden Crest Education & Services Ltd,Active,X ,10.00,INE222U01010,Education,Equity
540064,,FRETAIL,Future Retail Ltd,Active,A ,2.00,INE752P01024,Department Stores,Equity
540065,,RBLBANK,RBL Bank Ltd,Active,A ,10.00,INE976G01028,Banks,Equity
540066,,AMS,AMS Polymers Ltd,Active,XT,10.00,INE345U01019,Specialty Chemicals,Equity
540072,,SHIVAEXPO,Shiva Granito Export Ltd,Active,M ,10.00,INE191V01015,Construction Materials,Equity
540073,,BLS,BLS International Services Ltd,Active,B ,1.00,INE153T01027,Travel Support Services,Equity
540078,,MITSU,Mitsu Chem Plast Ltd,Active,T ,10.00,INE317V01016,Containers & Packaging,Equity
540079,,SPRAYKING,Sprayking Agro Equipment Ltd,Active,M ,10.00,INE537U01011,Other Industrial Products,Equity
540080,,NARAYANI,Narayani Steels Ltd,Active,B ,10.00,INE715T01015,Iron & Steel/Interm.Products,Equity
540081,,GOVNOW,SAB Events & Governance Now Media Ltd,Active,B ,10.00,INE860T01019,Publishing,Equity
540082,,RSTL,Riddhi Steel and Tube Ltd,Active,M ,10.00,INE367U01013,Iron & Steel Products,Equity
540083,,TVVISION,TV Vision Ltd,Active,B ,10.00,INE871L01013,Broadcasting & Cable TV,Equity
540084,,SPICY,Spicy Entertainment and Media Ltd,Active,M ,10.00,INE592O01019,Movies & Entertainment,Equity
540097,,VISCO,Visco Trade Associates Ltd,Active,X ,10.00,INE890S01018,Other Financial Services,Equity
540108,,TIAANC,Tiaan Consumer Ltd,Active,X ,10.00,INE864T01011,Personal Products,Equity
540115,,LTTS,L&T Technology Services Ltd,Active,A ,2.00,INE010V01017,Internet Software & Services,Equity
540124,,GNA,G N A Axles Ltd,Active,B ,10.00,INE934S01014,Auto Parts & Equipment,Equity
540125,,RADHIKAJWE,Radhika Jeweltech Ltd,Active,M ,10.00,INE583V01013,Other Apparels & Accessories,Equity
540132,,SIIL,Sabrimala Industries India Ltd,Active,X ,10.00,INE400R01018,Comm.Trading  & Distribution,Equity
540133,,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Active,A ,10.00,INE726G01019,Life Insurance,Equity
540134,,IISL,Ishaan Infrastructures and Shelters Ltd,Active,X ,10.00,INE818R01011,Construction & Engineering,Equity
540135,,ARCFIN,ARC Finance Ltd,Active,X ,10.00,INE202R01018,Other Financial Services,Equity
540136,,HPL,HPL Electric & Power Ltd,Active,B ,10.00,INE495S01016,Heavy Electrical Equipment,Equity
540143,,SAGARSOFT,Sagarsoft (India) Ltd,Active,X ,10.00,INE184B01012,IT Consulting & Software,Equity
540144,,DRA,DRA Consultants Ltd,Active,M ,10.00,INE746V01016,Consulting Services,Equity
540145,,VALIANTORG,Valiant Organics Ltd,Active,B ,10.00,INE565V01010,Pharmaceuticals,Equity
540146,,ACML,Aditya Consumer Marketing Ltd,Active,M ,10.00,INE427V01013,Distributors,Equity
540147,,SHASHIJIT,Shashijit Infraprojects Ltd,Active,T ,10.00,INE700V01013,Construction & Engineering,Equity
540148,,BINDALEXPO,Bindal Exports Ltd,Active,M ,10.00,INE564V01013,Other Apparels & Accessories,Equity
540150,,MHEL,Mewar Hi-Tech Engineering Ltd,Active,M ,10.00,INE957U01011,Construction & Engineering,Equity
540151,,DIKSAT,Diksat Transworld Ltd,Active,M ,10.00,INE942P01013,Movies & Entertainment,Equity
540152,,IGRL,India Green Reality Ltd,Active,M ,10.00,INE373V01019,Realty,Equity
540153,,ENDURANCE,Endurance Technologies Ltd,Active,A ,10.00,INE913H01037,Auto Parts & Equipment,Equity
540154,,IDFSENSEXE,IDFC SENSEX ETF,Active,B ,10.00,INF194KA1T91, ,Equity
540159,,PURPLE,Purple Entertainment Ltd,Active,XT,10.00,INE905R01016,Movies & Entertainment,Equity
540168,,SUPRAP,Supra Pacific Management Consultancy Ltd,Active,XT,10.00,INE268T01015,Finance (including NBFCs),Equity
540173,,PNBHOUSING,PNB Housing Finance Ltd,Active,A ,10.00,INE572E01012,Housing Finance ,Equity
540174,,SOUTHERNIN,Southern Infosys Ltd,Active,XT,10.00,INE298B01010,IT Consulting & Software,Equity
540175,,REGENCY,Regency Fincorp Ltd,Active,X ,10.00,INE964R01013,Other Financial Services,Equity
540180,,VBL,Varun Beverages Ltd,Active,A ,10.00,INE200M01013,Non-alcoholic Beverages,Equity
540181,,SALEM,Salem Erode Investments Ltd,Active,XT,1.00,INE894E01028,Finance (including NBFCs),Equity
540192,,LKPSEC,LKP Securities Ltd,Active,X ,2.00,INE341H01023,Other Financial Services,Equity
540198,,OSIAJEE,Osiajee Texfab Ltd,Active,X ,10.00,INE186R01013,Textiles,Equity
540199,,CMBL,Corporate Merchant Bankers Ltd,Active,XT,10.00,INE850R01014,Other Financial Services,Equity
540203,,SFL,Sheela Foam Ltd,Active,A ,5.00,INE916U01025,Furniture-Furnishing-Paints,Equity
540204,,NIDL,Narendra Investments (Delhi) Ltd,Active,XT,10.00,INE666Q01016,Consulting Services,Equity
540205,,AVL,Aditya Vision Ltd,Active,B ,10.00,INE679V01019,Specialty Retail,Equity
540210,,TMRVL,The Mandhana Retail Ventures Ltd,Active,B ,10.00,INE759V01019,Specialty Retail,Equity
540211,,SIFL,Sparkling (India) Finshares Ltd,Active,XT,10.00,INE181T01010,Finance (including NBFCs),Equity
540212,,TCIEXP,TCI Express Ltd,Active,A ,2.00,INE586V01016,Transportation - Logistics,Equity
540221,,SHASHANK,Shashank Traders Ltd,Active,X ,10.00,INE508R01018,Comm.Trading  & Distribution,Equity
540222,,LAURUSLABS,Laurus Labs Ltd,Active,A ,2.00,INE947Q01028,Pharmaceuticals,Equity
540243,,NEWLIGHT,New Light Apparels Ltd,Active,XT,10.00,INE835U01019,Comm.Trading  & Distribution,Equity
540252,,VSL,Veeram Securities Ltd,Active,M ,10.00,INE607V01010,Other Apparels & Accessories,Equity
540253,,SNTCL,Shree Nidhi Trading Co. Ltd,Active,XT,10.00,INE066E01015,Other Financial Services,Equity
540254,,MTPL,Marg Techno Projects Ltd,Active,X ,10.00,INE245H01018,Finance (including NBFCs),Equity
540259,,SHANGAR,Shangar Decor Ltd,Active,X ,5.00,INE118R01024,Sp.Consumer Services,Equity
540266,,GLCL,Globe Commercials Ltd,Active,XT,10.00,INE804Q01013,Comm.Trading  & Distribution,Equity
540268,,DHANVARSHA,Dhanvarsha Finvest Ltd,Active,X ,10.00,INE615R01011,Other Financial Services,Equity
540269,,SKL,Super Fine Knitters Ltd,Active,M ,10.00,INE459U01018,Other Apparels & Accessories,Equity
540270,,RAIDEEPIND,Raideep Industries Ltd,Active,XT,10.00,INE923R01019,Comm.Trading  & Distribution,Equity
540293,,PRICOLLTD,Pricol Ltd,Active,A ,1.00,INE726V01018,Auto Parts & Equipment,Equity
540310,,CFL,Classic Filaments Ltd,Active,XT,10.00,INE181U01018,Textiles,Equity
540311,,JITFINFRA,JITF Infralogistics Ltd,Active,T ,2.00,INE863T01013,Transport Related Services,Equity
540318,,SUERYAAKNI,Sueryaa Knitwear Ltd,Active,XT,10.00,INE249U01013,Textiles,Equity
540332,,TANVI,Tanvi Foods (India) Ltd,Active,M ,10.00,INE978V01015,Comm.Trading  & Distribution,Equity
540358,,RMC,RMC Switchgears Ltd,Active,M ,10.00,INE655V01019,Other Elect.Equip./ Prod.,Equity
540359,,PARMAX,Parmax Pharma Ltd,Active,X ,10.00,INE240T01014,Pharmaceuticals,Equity
540360,,LLFICL,Leading Leasing Finance And Investment Company Ltd,Active,X ,10.00,INE715Q01011,Other Financial Services,Equity
540361,,DANUBE,Danube Industries Ltd,Active,XT,10.00,INE575D01033,Comm.Trading  & Distribution,Equity
